鄉鎮市區,交易年月日,建物移轉總面積平方公尺,總價元,車位總價元,資料來源,縣市,房屋單價（元/平方公尺）
中正區,1091215,112.53,4000000,0,成屋,基隆市,35546.076601795074
中正區,1091210,148.8,11050000,0,成屋,基隆市,74260.75268817204
仁愛區,1091212,57.59,6050000,0,成屋,基隆市,105052.96058343461
仁愛區,1091207,71.17,9100000,0,成屋,基隆市,127862.86356610931
中正區,1091202,89.66,3050000,0,成屋,基隆市,34017.39906312737
中正區,1091211,110.08,3950000,0,成屋,基隆市,35882.99418604651
信義區,1091210,172.55,6600000,0,成屋,基隆市,38249.78267168936
信義區,1091207,129.09,3750000,0,成屋,基隆市,29049.500348594003
中正區,1091206,102.69,3450000,0,成屋,基隆市,33596.260590125625
七堵區,1091206,151.0,8000000,1000000,成屋,基隆市,46357.615894039736
暖暖區,1091215,48.85,6500000,0,成屋,基隆市,133060.3889457523
七堵區,1091209,69.32,2950000,0,成屋,基隆市,42556.26081938835
七堵區,1091211,63.48,4600000,0,成屋,基隆市,72463.76811594203
安樂區,1091214,144.89,8850000,0,成屋,基隆市,61080.81993236249
暖暖區,1091217,93.16,4600000,0,成屋,基隆市,49377.415199656505
安樂區,1091212,70.29,6380000,0,成屋,基隆市,90766.82316118936
安樂區,1091207,306.55,11700000,0,成屋,基隆市,38166.69385092155
信義區,1091215,197.86,12300000,600000,成屋,基隆市,59132.720105124834
中正區,1091201,126.66,4120000,0,成屋,基隆市,32528.027790936365
中正區,1091202,45.5,880000,0,成屋,基隆市,19340.659340659342
信義區,1091207,148.09,10000000,0,成屋,基隆市,67526.50415288
中正區,1091201,178.95,6000000,0,成屋,基隆市,33528.91869237217
信義區,1091209,123.68,3400000,0,成屋,基隆市,27490.297542043983
中正區,1091212,17.28,700000,0,成屋,基隆市,40509.259259259255
中正區,1091216,54.0,3200000,0,成屋,基隆市,59259.25925925926
中正區,1091222,119.01,3770000,0,成屋,基隆市,31678.01025123939
信義區,1091208,150.95,6700000,0,成屋,基隆市,44385.558131831734
安樂區,1091202,57.76,1950000,0,成屋,基隆市,33760.38781163435
安樂區,1091206,86.27,2000000,0,成屋,基隆市,23183.03002202388
七堵區,1091208,66.55,4600000,0,成屋,基隆市,69120.96168294516
七堵區,1091209,87.96,5400000,0,成屋,基隆市,61391.54160982265
安樂區,1091204,93.08,2800000,0,成屋,基隆市,30081.650193382036
安樂區,1091207,106.91,3580000,0,成屋,基隆市,33486.109811991395
暖暖區,1091207,213.5,7450000,0,成屋,基隆市,34894.613583138176
信義區,1091210,94.62,5250000,0,成屋,基隆市,55485.098287888395
仁愛區,1091215,95.16,7200000,0,成屋,基隆市,75662.04287515763
信義區,1091216,177.76,10100000,0,成屋,基隆市,56818.18181818182
中正區,1091218,55.05,1500000,0,成屋,基隆市,27247.956403269756
仁愛區,1091210,164.14,10900000,0,成屋,基隆市,66406.7259656391
中正區,1091205,121.69,12900000,0,成屋,基隆市,106007.0671378092
仁愛區,1091212,88.67,5400000,0,成屋,基隆市,60899.96616668546
中山區,1091223,108.91,4100000,0,成屋,基隆市,37645.7625562391
七堵區,1091201,82.57,11000000,0,成屋,基隆市,133220.2979290299
七堵區,1091213,89.75999999999999,5800000,0,成屋,基隆市,64616.75579322639
安樂區,1091206,81.75,2000000,0,成屋,基隆市,24464.831804281344
安樂區,1091209,88.51,3400000,0,成屋,基隆市,38413.73856061462
安樂區,1091220,64.99,2850000,0,成屋,基隆市,43852.9004462225
安樂區,1091226,90.19,2150000,0,成屋,基隆市,23838.563033595743
暖暖區,1091212,49.98,1780000,0,成屋,基隆市,35614.245698279316
暖暖區,1091212,53.84,1920000,0,成屋,基隆市,35661.21842496285
暖暖區,1091207,89.97,8000000,0,成屋,基隆市,88918.528398355
暖暖區,1091207,93.59,1500000,0,成屋,基隆市,16027.35334971685
中山區,1091213,57.0,4000000,0,成屋,基隆市,70175.43859649122
信義區,1091201,264.98,15500000,0,成屋,基隆市,58494.98075326439
仁愛區,1091222,75.3,3800000,0,成屋,基隆市,50464.80743691899
中正區,1091207,105.65,3750000,0,成屋,基隆市,35494.55750118315
仁愛區,1091216,55.78,1700000,0,成屋,基隆市,30476.873431337397
中正區,1091222,60.0,1350000,0,成屋,基隆市,22500.0
中正區,1091221,83.65,2900000,0,成屋,基隆市,34668.2606096832
中正區,1091207,58.24,2200000,0,成屋,基隆市,37774.72527472527
信義區,1091208,166.14,16200000,0,成屋,基隆市,97508.12567713977
安樂區,1091210,77.11,2000000,0,成屋,基隆市,25936.973155232783
中正區,1091207,95.6,3600000,0,成屋,基隆市,37656.90376569038
安樂區,1091224,86.54,3150000,0,成屋,基隆市,36399.35290039288
安樂區,1091205,94.76,3100000,0,成屋,基隆市,32714.22541156606
暖暖區,1091203,192.07,9260000,0,成屋,基隆市,48211.589524652474
安樂區,1091208,71.64,6300000,0,成屋,基隆市,87939.69849246231
安樂區,1091221,93.21,2500000,0,成屋,基隆市,26821.1565282695
暖暖區,1091220,116.99,2200000,0,成屋,基隆市,18805.026070604326
安樂區,1091203,88.31,3850000,0,成屋,基隆市,43596.42169629713
七堵區,1091223,158.05,8800000,0,成屋,基隆市,55678.58272698513
暖暖區,1091207,175.92000000000002,12250000,0,成屋,基隆市,69633.92451114142
安樂區,1091228,127.93,3600000,0,成屋,基隆市,28140.389275384976
安樂區,1091222,93.34,1800000,0,成屋,基隆市,19284.33683308335
安樂區,1091215,205.39,6600000,0,成屋,基隆市,32133.988996543165
安樂區,1091215,69.55,3000000,0,成屋,基隆市,43134.435657800146
安樂區,1091221,87.12,1870000,0,成屋,基隆市,21464.646464646463
安樂區,1091210,188.06,14500000,0,成屋,基隆市,77103.05221737744
七堵區,1091213,198.85,8600000,1000000,成屋,基隆市,38219.76364093538
安樂區,1091221,96.38,4000000,0,成屋,基隆市,41502.386387217266
中正區,1091204,117.53,4200000,0,成屋,基隆市,35735.5568790947
信義區,1091202,190.98,12000000,1100000,成屋,基隆市,57074.039166404866
信義區,1091220,275.76,16000000,0,成屋,基隆市,58021.46794313897
信義區,1091213,42.13,1600000,0,成屋,基隆市,37977.688108236405
信義區,1091208,128.20999999999998,6700000,0,成屋,基隆市,52258.01419546058
信義區,1091203,217.97000000000003,11500000,1200000,成屋,基隆市,47254.209294857086
信義區,1091205,173.96,10200000,1200000,成屋,基隆市,51736.031271556676
仁愛區,1091219,76.62,3815000,0,成屋,基隆市,49791.177238318975
信義區,1091213,127.52,4060000,0,成屋,基隆市,31838.14303638645
暖暖區,1091222,112.15,4900000,0,成屋,基隆市,43691.48461881409
七堵區,1091216,183.35,9400000,1000000,成屋,基隆市,45814.01690755386
中山區,1091215,94.63,2400000,0,成屋,基隆市,25361.9359611117
暖暖區,1091221,83.02,3300000,0,成屋,基隆市,39749.45796193688
暖暖區,1091204,99.85,2300000,0,成屋,基隆市,23034.551827741612
中山區,1091215,67.42,3600000,0,成屋,基隆市,53396.61821417977
七堵區,1091229,183.35,9800000,0,成屋,基隆市,53449.68639214617
安樂區,1091206,97.66,3800000,0,成屋,基隆市,38910.505836575874
安樂區,1091215,123.6,10500000,0,成屋,基隆市,84951.45631067961
七堵區,1091206,75.71,4000000,0,成屋,基隆市,52833.179236560565
安樂區,1091212,106.87,4600000,0,成屋,基隆市,43042.949377748664
安樂區,1091214,261.23,8500000,0,成屋,基隆市,32538.37614362822
安樂區,1091210,67.84,3120000,0,成屋,基隆市,45990.56603773584
安樂區,1091222,36.48,1915000,0,成屋,基隆市,52494.517543859656
七堵區,1091207,177.25,10800000,1000000,成屋,基隆市,55289.13963328632
仁愛區,1091211,95.27,3400000,0,成屋,基隆市,35688.044505090795
中正區,1091218,152.19,6300000,0,成屋,基隆市,41395.62389118865
中正區,1091209,131.93,4000000,0,成屋,基隆市,30319.108618206625
中正區,1091226,70.7,2700000,0,成屋,基隆市,38189.53323903819
中正區,1091222,124.22,5250000,0,成屋,基隆市,42263.72564804379
中正區,1091227,80.69,3800000,0,成屋,基隆市,47093.81583839386
中正區,1091212,116.65,5600000,0,成屋,基隆市,48006.858122588936
中正區,1091222,132.85,15000000,1200000,成屋,基隆市,103876.55250282274
中正區,1091227,72.28999999999999,2700000,0,成屋,基隆市,37349.56425508369
中山區,1091214,140.79,4500000,0,成屋,基隆市,31962.497336458557
安樂區,1091206,115.16,2150000,0,成屋,基隆市,18669.676971170546
中山區,1091214,279.39,11200000,0,成屋,基隆市,40087.333118579765
安樂區,1091231,68.31,3620000,0,成屋,基隆市,52993.70516761821
安樂區,1091230,164.88,5100000,0,成屋,基隆市,30931.586608442503
暖暖區,1091219,72.33,1450000,0,成屋,基隆市,20047.00677450574
七堵區,1091206,184.64,9960000,1000000,成屋,基隆市,48526.86308492201
七堵區,1091206,184.68,10100000,1000000,成屋,基隆市,49274.420619449855
暖暖區,1091218,90.03999999999999,1900000,0,成屋,基隆市,21101.7325633052
中正區,1091214,95.61,1850000,0,成屋,基隆市,19349.440435100933
仁愛區,1091220,73.67,2620000,0,成屋,基隆市,35564.00162888557
中正區,1091203,67.7,2450000,0,成屋,基隆市,36189.0694239291
信義區,1091227,37.82,1509600,0,成屋,基隆市,39915.388683236386
中正區,1091226,164.69,5000000,0,成屋,基隆市,30360.07043536341
信義區,1091222,136.67000000000002,6800000,0,成屋,基隆市,49754.88402721884
中山區,1091209,100.68,4700000,0,成屋,基隆市,46682.55860150973
仁愛區,1091210,109.2,9000000,0,成屋,基隆市,82417.58241758241
中正區,1091228,68.11,3430000,0,成屋,基隆市,50359.71223021583
仁愛區,1091224,77.1,3250000,0,成屋,基隆市,42153.04798962387
信義區,1091227,75.69,2500000,900000,成屋,基隆市,21138.85585942661
中正區,1091231,1214.58,110000000,0,成屋,基隆市,90566.28628826427
安樂區,1091221,119.2,4000000,0,成屋,基隆市,33557.04697986577
暖暖區,1091229,161.43,7300000,0,成屋,基隆市,45220.83875363935
七堵區,1091230,219.66,13000000,0,成屋,基隆市,59182.37275789857
安樂區,1091214,111.92,2250000,0,成屋,基隆市,20103.6454610436
暖暖區,1091220,104.02,7130000,700000,成屋,基隆市,61815.03557008268
暖暖區,1091220,127.65,8500000,0,成屋,基隆市,66588.32745789268
七堵區,1091210,149.5,9050000,0,成屋,基隆市,60535.11705685619
安樂區,1091221,138.48000000000002,4700000,0,成屋,基隆市,33939.919121894854
安樂區,1091221,236.1,13580000,0,成屋,基隆市,57518.00084709869
安樂區,1091216,101.67,3300000,0,成屋,基隆市,32457.95219828858
安樂區,1091212,121.88,3800000,0,成屋,基隆市,31178.208073514936
安樂區,1091212,106.42,4450000,0,成屋,基隆市,41815.448224018044
七堵區,1091212,152.14,12800000,0,成屋,基隆市,84133.03536216644
七堵區,1091219,83.94999999999999,5000000,0,成屋,基隆市,59559.26146515784
暖暖區,1091224,103.55,3000000,0,成屋,基隆市,28971.511347175277
信義區,1091229,116.65,4610000,0,成屋,基隆市,39519.93141877411
中山區,1091215,69.62,2300000,0,成屋,基隆市,33036.48376903188
七堵區,1091230,88.6,4500000,0,成屋,基隆市,50790.067720090294
安樂區,1091227,119.57,4000000,0,成屋,基隆市,33453.207326252406
信義區,1091207,102.56,2900000,0,成屋,基隆市,28276.131045241807
信義區,1091210,193.95,12000000,1100000,成屋,基隆市,56200.05155968033
安樂區,1091228,47.14,2100000,0,成屋,基隆市,44548.15443360204
安樂區,1091213,164.59,9500000,0,成屋,基隆市,57719.18099520019
暖暖區,1091206,206.84,13500000,1200000,成屋,基隆市,59466.25410945658
暖暖區,1091223,111.28,3250000,0,成屋,基隆市,29205.607476635512
七堵區,1091225,109.12,7000000,0,成屋,基隆市,64149.56011730205
安樂區,1091225,101.52,5460000,0,成屋,基隆市,53782.505910165484
中山區,1091216,48.24,2250000,0,成屋,基隆市,46641.79104477612
安樂區,1091220,93.85,4100000,0,成屋,基隆市,43686.73415023975
暖暖區,1091225,93.06,2200000,0,成屋,基隆市,23640.66193853428
安樂區,1091220,70.29,6050000,0,成屋,基隆市,86071.98748043818
安樂區,1091218,227.61,16200000,0,成屋,基隆市,71174.37722419928
中山區,1091214,246.95,9900000,0,成屋,基隆市,40089.0868596882
安樂區,1091205,106.14,7500000,0,成屋,基隆市,70661.39061616732
七堵區,1091230,80.83,5000000,0,成屋,基隆市,61858.22095756526
安樂區,1091214,90.92,2350000,0,成屋,基隆市,25846.898372195337
暖暖區,1091213,200.26,11000000,0,成屋,基隆市,54928.59282932188
安樂區,1091202,77.9,2700000,0,成屋,基隆市,34659.82028241335
信義區,1091215,216.93,12280000,1200000,成屋,基隆市,51076.38408703268
信義區,1091205,134.39,8120000,1150000,成屋,基隆市,51863.977974551686
信義區,1091212,175.96,10520000,1200000,成屋,基隆市,52966.58331438963
中正區,1091225,122.06,3100000,0,成屋,基隆市,25397.345567753564
信義區,1091227,202.68,10500000,0,成屋,基隆市,51805.80224985198
安樂區,1091214,31.57,1500000,0,成屋,基隆市,47513.46214760849
安樂區,1091214,514.86,16000000,0,成屋,基隆市,31076.409120926077
中正區,1091207,152.66,6800000,0,成屋,基隆市,44543.429844098
安樂區,1091213,115.06,4150000,0,成屋,基隆市,36068.13836259343
安樂區,1091213,104.92,4610000,0,成屋,基隆市,43938.23865802516
安樂區,1091212,130.70999999999998,5980000,0,成屋,基隆市,45750.133884171075
暖暖區,1091210,211.89,7150000,3510000,成屋,基隆市,17178.72481004295
安樂區,1091223,129.26,2800000,0,成屋,基隆市,21661.766981278044
安樂區,1091209,108.65,3550000,0,成屋,基隆市,32673.72296364473
安樂區,1091217,368.8,12500000,0,成屋,基隆市,33893.70932754881
安樂區,1091212,256.72,7000000,0,成屋,基隆市,27267.06138984107
暖暖區,1091206,165.32,7250000,0,成屋,基隆市,43854.343092184856
安樂區,1091207,81.47,4800000,0,成屋,基隆市,58917.39290536394
信義區,1091206,206.44,12880000,600000,成屋,基隆市,59484.59600852548
中正區,1091216,106.72,5920000,0,成屋,基隆市,55472.263868065966
信義區,1091211,122.04,3000000,0,成屋,基隆市,24582.104228121927
信義區,1091217,67.08,4000000,0,成屋,基隆市,59630.292188431726
七堵區,1091218,190.44,10210000,1000000,成屋,基隆市,48361.68872085696
安樂區,1091203,118.9,3820000,0,成屋,基隆市,32127.838519764508
安樂區,1091203,86.1,3500000,0,成屋,基隆市,40650.406504065046
安樂區,1091203,86.1,2500000,0,成屋,基隆市,29036.004645760746
信義區,1091226,62.47,2700000,0,成屋,基隆市,43220.745958059866
信義區,1091226,32.17,1580000,0,成屋,基隆市,49114.08144233758
中正區,1091218,139.19,4700000,0,成屋,基隆市,33766.79359149364
中正區,1091214,146.61,4700000,0,成屋,基隆市,32057.840529295405
安樂區,1091222,107.53,3400000,0,成屋,基隆市,31619.083046591648
七堵區,1091227,169.89999999999998,13300000,1800000,成屋,基隆市,67686.87463213656
七堵區,1091212,147.91,8680000,0,成屋,基隆市,58684.335068622815
安樂區,1091229,144.41,11500000,0,成屋,基隆市,79634.37435080673
安樂區,1091209,92.43,3400000,0,成屋,基隆市,36784.59374661906
安樂區,1091219,92.86,3500000,0,成屋,基隆市,37691.14796467801
七堵區,1091216,73.16,3000000,0,成屋,基隆市,41006.01421541826
七堵區,1091226,97.61,5650000,0,成屋,基隆市,57883.413584673704
暖暖區,1091220,179.23,6500000,0,成屋,基隆市,36266.25006974279
信義區,1091211,367.37,16500000,0,成屋,基隆市,44913.847075155834
中正區,1091225,132.14,8000000,0,成屋,基隆市,60541.84955350387
中正區,1091220,177.68,20000000,1200000,成屋,基隆市,105808.19450697883
安樂區,1091224,107.13,1750000,0,成屋,基隆市,16335.293568561561
中山區,1091219,66.83,1300000,0,成屋,基隆市,19452.34176268143
中山區,1091219,66.83,1200000,0,成屋,基隆市,17956.007780936707
信義區,1091213,231.86,11690000,1200000,成屋,基隆市,45242.81894246528
信義區,1091203,226.06,12000000,1400000,成屋,基隆市,46890.206139962844
仁愛區,1091204,118.83,8100000,0,成屋,基隆市,68164.60489775309
仁愛區,1091222,27.74,1950000,0,成屋,基隆市,70295.6020187455
仁愛區,1091222,24.48,1750000,0,成屋,基隆市,71486.92810457516
暖暖區,1091211,70.15,5700000,0,成屋,基隆市,81254.45473984319
安樂區,1091213,89.79,4750000,0,成屋,基隆市,52901.21394364628
信義區,1091230,139.37,6200000,0,成屋,基隆市,44485.900839491995
仁愛區,1091209,61.54,2700000,0,成屋,基隆市,43873.90315242119
中正區,1091224,70.77,2400000,0,成屋,基隆市,33912.67486222976
信義區,1091228,85.91,2800000,0,成屋,基隆市,32592.247701082528
中正區,1091206,154.68,10210000,0,成屋,基隆市,66007.24075510731
中正區,1091206,63.47,4630000,0,成屋,基隆市,72947.84937765874
中正區,1091231,144.75,5900000,0,成屋,基隆市,40759.93091537133
信義區,1091228,115.06,3250000,0,成屋,基隆市,28246.132452633407
中正區,1091225,190.79,7500000,0,成屋,基隆市,39310.2363855548
中山區,1091227,68.44,1823000,0,成屋,基隆市,26636.4699006429
暖暖區,1091222,155.4,10620000,1300000,成屋,基隆市,59974.25997425997
安樂區,1091208,51.34,3000000,0,成屋,基隆市,58433.969614335794
安樂區,1091227,127.14,3500000,0,成屋,基隆市,27528.7085103036
暖暖區,1091226,167.09,7000000,0,成屋,基隆市,41893.59028068705
安樂區,1091222,128.35000000000002,7790000,0,成屋,基隆市,60693.41643942344
安樂區,1091221,173.42,6050000,0,成屋,基隆市,34886.40295236997
七堵區,1091218,72.81,4300000,0,成屋,基隆市,59057.82172778464
安樂區,1091226,118.36,5300000,0,成屋,基隆市,44778.64143291653
七堵區,1091207,96.31,4600000,0,成屋,基隆市,47762.43380749662
安樂區,1091231,137.32,4000000,0,成屋,基隆市,29129.041654529567
中正區,1091231,130.59,4350000,0,成屋,基隆市,33310.36067080175
